predict
352.87200623951696
147.9510711471511
323.1773644168661
524.2628109317117
528.935965011361
392.64628610377775
102.00592869998377
227.44093584769573
446.75346603026435
411.0623088155629
656.7041401802946
501.18013340325786
513.716043808689
308.84794436111895
358.5261767881029
490.9137601318327
230.6142534120569
57.233496051646796
124.80724004861722
341.2651941435773
76.39550371804114
49.174382507735345
450.7102525373395
195.36538621862934
248.99169524460922
466.26690303909095
165.5153670055219
656.2629974962689
452.4442511530693
493.1791735270742
307.5118500237345
511.4173125046476
218.17285885965342
400.23217238359825
283.7094337802932
384.5761363174403
381.28543478289856
440.5358793461358
275.0595588843611
610.5412685504563
357.1528752284816
153.5937619180971
510.263975653949
524.0286573661385
416.7800876217768
306.48969583736925
592.7620393749843
384.07509216003723
110.0668671905795
423.66196779766494
444.40647088622336
190.48841858795052
207.59561153696666
488.2785480996175
423.12731002933583
593.5242928115945
278.54772633418935
457.46670061843236
297.52972352724606
290.00874692140746
228.37388496058315
358.0501043834047
151.43853188812355
332.8246175886764
663.7957532015566
391.58500991273564
572.2049381252828
106.33243989817453
623.4608808517854
277.16112418141563
322.57199450033943
63.651960659196845
289.82356401491137
372.7318987835504
461.3135842591986
320.4017635073847
215.80211550950165
375.55595379354776
174.21753171969272
307.16166716218873
326.681141357541
385.57165133301135
447.70991743766706
224.74209930485722
307.582223013979
530.8371224080767
63.05371546264337
218.069848146447
157.5750952577508
589.202393158236
394.75033203760256
323.80053980708186
239.7220898788495
493.2397892983166
292.4595097500244
434.83681609276687
629.6821819931331
585.351793816783
507.8337447719715
134.52720273842317
490.6327840208398
157.06621724969494
512.7342773688964
523.1182312841547
250.57478492462823
118.16865376606745
226.7992198020325
462.96872197585833
666.6328597630788
218.42153945557538
504.29616172187315
174.69696297066773
187.6564892012011
708.5506125436069
429.8158049879386
204.65480348451723
307.51688139490244
94.53760369705611
419.0427501472494
321.1169061944206
410.4817912218938
237.98179698225022
482.2350955462362
399.64689392414635
506.9177563213002
684.1062450432048
682.1900442216029
37.70482790465172
553.7788596908372
644.2459767967673
541.6795675016879
450.63451583522937
40.37782469307268
546.067867006014
293.2048191659698
144.88373305398414
146.39081689381135
476.5604692266326
283.57737728316954
145.82813043225343
168.94596341980784
666.2692991200613
561.7778127389706
180.37481025809143
85.9050783797162
359.1962899520958
100.76312931916607
456.57632521838786
193.37438636028426
404.1312389126251
40.93049469574862
351.9576135476961
521.2376274609758
333.14185957497835
186.17733976298035
702.4088832730445
679.474491116539
170.9358969160416
614.9416994414523
601.7786671904921
252.39313937221587
502.8619729871097
438.5907497558892
380.1870894569573
191.97181306210967
707.6489606717689
263.55705182135506
89.92694845415565
538.3331816503645
135.17692003201844
254.01935853526982
311.05753006131295
527.2491559725383
261.53937164089405
52.66667836759859
376.8229230302986
106.82510943359927
306.09829577633906
187.8175163197287
274.9611819633683
191.67686069365294
246.6733382879787
192.20354749729998
134.34576219658473
140.05276611822168
634.4920112298962
335.0623930236771
456.9148447835351
250.95531488816943
620.0861520397988
250.21403801465723
682.8292355550698
516.2489764448376
482.8174243881097
213.04824139281652
152.7713275424455
433.625872475937
442.8362280116659
292.6358713423876
496.5280109253695
306.04351652517977
248.49314436462416
223.5649646741092
565.881408849313
204.8192732224259
287.0258671450473
452.92625223932066
596.0401964284129
530.5917363332599
349.5264995381618
210.65521706142846
683.0843048312279
624.5345232765983
633.0268750006685
295.82112607291435
408.41678124674195
101.67896419868123
501.27011554105013
337.6049260613391
180.76792654601599
365.3368633351335
704.7042008850508
251.09836127651022
273.16522629361
527.4732342785117
83.7248325374112
716.4042073495297
157.19241091844648
50.67740809366444
459.6572720825337
175.98221049447832
393.7681006255534
139.75019831696918
274.89189294952416
115.87415343425869
515.3377920823373
330.9632414841557
401.8882657594442
513.1930815550338
512.8949861662761
532.5398677390544
136.41923593054383
359.68300200370345
276.9588238973371
483.2114739822041
467.2432061301685
392.58025612198963
38.25975574865197
297.26584496484844
586.0576702209571
485.34120129027804
166.0888412093374
670.6408273068864
324.2599344447831
503.9310464416128
282.75808131142213
433.10996305027305
604.1520524032162
384.1808210885505
312.2300636823695
251.72647978392237
489.7465253338315
605.0098380944598
320.65977987517147
281.7578441674333
733.7584771872838
110.77259956000478
615.3374339535909
318.6517872836792
152.335098157978
436.39771361322073
619.4512450028187
405.48113549067455
489.43440411676227
590.6568931058835
596.0922106541585
538.0647647544232
428.5285944166065
449.4080038572519
532.5877630935715
618.7053625195667
611.9765962676088
663.45371689389
489.3164513144608
375.6856800652717
119.23105827108077
190.4228639738495
480.5897290223381
430.64387991170736
391.2528424840564
249.69547586501835
596.4621339755532
364.1298128395933
696.1441620173981
232.14724391705795
75.78038139780392
465.1159165246852
170.72473380936668
618.8950322153244
564.3811237787683
406.22128037405616
390.3482713365108
246.21791686532896
271.45232316090267
308.12480294560845
411.3638406634444
301.68278779493977
674.7645738743747
397.91946057568856
594.1303736611081
591.7836494244677
521.4081701045948
529.575898790006
376.29420386535384
681.3509309855444
243.52401775114762
631.4927604174056
530.2669733287656
442.00464224505635
402.43644870872936
254.06241687229613
216.9363796002935
205.4941544980437
678.4650722598052
399.4709322492986
397.71379463785763
559.8931033763315
484.48639682101714
631.7365573243957
406.3918121819642
541.3357392892219
202.04821704313463
407.76222838613336
543.1442272771942
149.03298201509634
347.35394472272355
345.2681008686309
279.7680299165691
105.05456682743682
534.2591031520519
65.25036834840449
119.48105919928989
127.70139138300075
569.1930595406474
332.8427946951122
306.60054922910547
293.75874426847673
480.4739588120581
490.92777138934497
534.1557232293828
581.1055975665015
